33c93418-809c-8103-9ecc-c063db68dceb	Claude vision capabilities	claude_vision_capabilities
33c93418-809c-812e-aad2-e4c15d79895f	InternVL, Qwen-VL, CogVLM	internvl_qwen_vl_cogvlm
33c93418-809c-810d-b889-d4190ceb2848	PaLI, PaLI-X: pathways language and image model	pali_pali_x
33c93418-809c-8166-afd8-ca8eb96677f4	Image captioning: COCO Captions, show-and-tell, CIDEr/SPICE metrics	image_captioning
33c93418-809c-814a-9200-fe4ab2ca1b49	Visual Question Answering (VQA): VQAv2, OK-VQA, GQA	visual_question_answering
33c93418-809c-8123-ab05-d17366183618	Visual grounding / referring expression comprehension	visual_grounding_referring_expression_comprehens
33c93418-809c-816c-9d18-fb034fe190aa	Visual reasoning: NLVR, Winoground	visual_reasoning
33c93418-809c-8168-a6b8-cb4a4f1211ed	Image-text retrieval: zero-shot, fine-tuned	image_text_retrieval
33c93418-809c-81f9-b676-ec754f80d693	Text-to-image generation (see Diffusion Models)	text_to_image_generation
33c93418-809c-8130-a130-c4372410d3a2	Multimodal document understanding: charts, infographics, screenshots	multimodal_document_understanding
33c93418-809c-8106-b6ff-c348060f7455	DALL-E, DALL-E 2 (unCLIP): CLIP text embedding + prior + decoder	dall_e_dall_e_2
33c93418-809c-81a4-b952-c620fbd0e4fb	DALL-E 3: improved prompt following with synthetic captions	dall_e_3
33c93418-809c-8151-b355-fb18e0861fbc	Stable Diffusion: open-source latent diffusion	stable_diffusion
33c93418-809c-8193-93c2-fd5c41d8cc5a	Imagen: large T5 text encoder + cascaded diffusion	imagen
33c93418-809c-8193-9b37-e86162123d64	Midjourney architecture insights	midjourney_architecture_insights
33c93418-809c-8124-bd3c-f09bc46f90f3	FLUX models	flux_models
33c93418-809c-81fa-8be2-f0dc1517b51f	Video diffusion models: temporal layers, 3D U-Net, temporal attention	video_diffusion_models
33c93418-809c-81d3-8751-ffd5f46d8376	Sora (OpenAI): spacetime patches, long-form coherent video	sora
33c93418-809c-81fc-8524-f226da3cd953	Runway Gen-2/Gen-3, Pika, Kling, Hailuo	runway_gen_2_gen_3_pika_kling_hailuo
33c93418-809c-8161-9647-f4c5f7caa967	AnimateDiff: animating text-to-image models	animatediff
33c93418-809c-81c0-ba9e-f729cc3751e8	Video editing: InstructPix2Pix for video, TokenFlow	video_editing
33c93418-809c-81a9-a944-e14b7d28a378	Bottleneck fusion: Perceiver, Q-Former	bottleneck_fusion
33c93418-809c-81c8-a8f6-f8a058e7c24f	Alignment: contrastive alignment (CLIP-style), generative alignment	alignment
